1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,7,11,19,58
1,2,6,11,22,38
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
0,1,3,4,31,18
1,2,6,8,29,33
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,10,28,42
1,2,6,10,28,42
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,2,6,8,29,33
1,2,6,8,29,33
1,2,6,8,29,33
1,2,6,8,29,33
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,8,28,42
1,2,6,10,28,42
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,2,6,10,28,43
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,44
0,0,1,15,4,4
0,0,1,15,4,44
0,0,1,15,4,44
0,0,1,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,6,13,20
0,1,3,4,12,21
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,17
0,1,3,4,31,16
0,1,3,4,31,16
0,1,3,4,31,16
0,1,3,4,31,16
0,1,3,4,31,16
0,1,3,4,31,16
0,1,3,4,31,16
1,3,4,4,31,16
1,3,4,4,31,16
1,3,4,4,31,16
1,3,4,4,31,16
1,3,4,5,30,16
1,3,4,5,30,16
1,3,4,5,30,16
1,3,4,5,30,16
1,3,4,5,30,16
1,3,4,5,30,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,4,5,26,16
1,3,5,5,26,17
1,3,5,5,26,17
1,3,5,5,26,17
1,3,5,5,26,17
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,46
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
1,3,4,4,26,44
0,0,0,6,4,44
1,2,7,4,17,52
1,2,4,13,28,53
1,2,7,13,28,53
1,2,7,13,29,53
1,2,6,9,18,56
1,2,6,9,18,56
1,2,6,9,18,56
1,2,6,9,18,56
1,2,6,9,18,56
1,2,6,9,18,56
1,2,7,6,25,40
1,2,7,6,25,40
0,1,3,6,25,41
1,2,4,6,25,41
0,1,3,10,28,41
0,1,3,10,28,41
0,1,3,10,28,23
1,3,5,10,28,41
1,2,7,5,30,23
0,0,0,3,10,12
0,0,0,3,10,12
0,0,0,3,10,12
0,0,0,3,10,13
0,0,0,3,10,13
0,0,0,3,10,13
0,1,3,3,10,13
0,0,0,3,10,12
0,1,3,10,11,44
0,1,3,10,11,44
0,1,3,10,11,44
0,1,3,10,11,44
0,1,3,10,11,44
0,1,2,10,28,52
0,1,3,10,28,52
0,1,3,10,28,52
1,3,5,14,24,48
1,3,5,14,24,48
1,3,5,14,24,48
1,2,7,14,24,48
1,3,5,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,48
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,24,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,4,14,25,49
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,51
1,3,7,10,16,51
1,3,7,10,16,51
1,3,7,10,16,51
1,3,7,10,16,51
1,3,7,10,16,51
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,10,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,16,53
1,3,7,13,29,53
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,3,6
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,7
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,2,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,0,1,15,4,4
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,15,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,44
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,4,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,45
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,5,47
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,6,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,0,2
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,7,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,41
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,6,24
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,41
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
0,1,2,12,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,24
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
1,3,5,2,7,25
